Machine_age,Operator_shift,Previous_downtime,Number_of_breakdowns,Task_complexity,Material_quality,Part_rejection_rate,Equipment_usage_rate,Safety_incidents,Line_speed,Downtime_minutes
16,1,40.383887557346114,2,1,0.9688708747438399,0.08638908267531828,0.5700224060671145,1,73.15579366802064,115.58378485633897
5,2,35.05424093216699,0,0,0.9420123423235185,0.07354523031742277,0.6610402876581329,1,78.06986078321432,41.874993811827665
3,2,43.09472896350713,4,2,0.7010968934033948,0.05414089676678063,0.7892926742964749,1,80.19659821499015,88.68156759952242
12,1,24.318576701656653,0,2,0.7960178692550747,0.033192608337026176,0.537546822902657,1,53.00895750877519,83.88443322506366
4,1,11.692315516051337,2,1,0.8265322725808377,0.08964340721604701,0.9716786493549407,1,48.68944823123632,60.55400672930612
16,1,32.00651803955687,1,0,0.7689148851049695,0.06193183615215026,0.6825418366422004,1,10.992527584201031,142.4737813158656
7,0,33.62570815026485,0,0,0.7598714847687816,0.029903284909962406,0.9562921089624115,2,93.39014036276542,47.095263943659766
13,0,43.68421954472675,1,1,0.7113353519787039,0.03422077773742094,0.8902609013785109,2,64.29770905500487,113.91716984507428
10,2,41.88145734706984,2,2,0.8930109175209282,0.08228197800426214,0.8777186362577906,1,28.28385434709713,140.40307081443368
7,1,35.36743623012462,5,0,0.7787530871449496,0.013973100587870992,0.803359789891116,1,92.7643077479293,80.89108221481791
14,0,37.653902141704336,1,2,0.7157041535293939,0.09928829683259381,0.8133919085259222,1,92.34387115932667,106.21668349112896
5,1,28.08178541793361,3,2,0.7692937931584191,0.021731651174331262,0.8190016176081241,0,99.02657479294864,43.604834275296575
3,2,17.80885388680783,1,1,0.940574185850838,0.08164616728572437,0.8143606935127911,1,88.6650906825081,26.011082822759004
11,0,31.177212173809103,5,1,0.955446754493964,0.04552977850945147,0.7768641156991807,0,99.80059490380583,83.3456757547035
11,0,39.82573463627777,2,2,0.8449198735579908,0.05429945649587203,0.9932070092414444,5,32.02175693109453,175.8899132578024
18,0,36.563608698285485,0,0,0.8248212011226058,0.08925855197181201,0.866145283712848,1,85.80246266793107,92.12243207003712
15,2,38.338073391593646,1,0,0.9933561080505345,0.0471620070630292,0.8884731941962606,0,84.0725477916188,66.32154575780635
12,1,25.72244312953248,2,1,0.7601693978764209,0.05837443783059111,0.9362314075418371,1,30.78463232986604,100.22715633964671
9,0,27.34453161981576,0,2,0.7646077848563825,0.014436969616825297,0.6078198813629245,0,18.85937941008917,55.10655925410327
10,2,34.83425488114603,1,0,0.7875601531109199,0.010211272648070785,0.5419020795475304,2,98.14784623098397,63.67707854853159
12,1,24.534926054912454,3,0,0.7518271954843262,0.03203198857015534,0.7414472182992993,2,36.64220963685493,122.63944340069781
17,2,24.842829300669976,0,1,0.8138096794612559,0.07125247836268907,0.7570403478096366,2,88.38026114210254,105.00179210379808
6,1,32.97982236377452,0,2,0.9732502680969262,0.020913840402322303,0.9145908899749589,2,10.37144392071435,66.67559086771448
7,2,37.60904743156908,2,0,0.8846043521885723,0.020238576292409452,0.7218917896411678,2,11.892232649764198,123.01774772983637
14,1,28.004713266705913,2,1,0.8235839645836791,0.046986454723231305,0.7854265127721564,0,51.92841778267316,106.51338670608189
13,0,18.36810538946361,2,0,0.9803232383713645,0.0683053334747404,0.7635354692567291,4,31.48432155415572,148.57280772823896
8,1,22.641960849571703,4,0,0.7145392697427466,0.07408647930231375,0.5191013918786955,1,72.08571550923679,103.82493925120903
10,2,32.03672084893098,3,0,0.7630828533705584,0.026060560668853733,0.807607448298457,0,60.90078930111589,67.81665550649696
9,2,31.915209638659647,1,1,0.8697665815305277,0.017162933263483823,0.9140216428871262,2,16.97372177054423,127.27098619709889
18,1,32.41238137655348,3,2,0.8846657869579537,0.09463573305509898,0.5787502740379019,1,24.636546668414535,161.82332406369395
2,0,35.212952905957565,1,1,0.7118672519687839,0.03345997443058916,0.7971658669632979,0,44.924434305257286,33.92750120749952
5,0,30.0581055854245,3,2,0.8209116273721396,0.08680118478478514,0.7968052722232072,0,26.704365755988984,74.27237492630296
5,1,32.65056044840312,3,0,0.8947461894492618,0.08771423054165364,0.5820924820281794,0,81.30001125195358,47.922045863760296
6,1,29.549731771711333,2,2,0.9094211639210205,0.079527033258629,0.561731786865368,0,47.44632119979521,72.9891274656837
19,2,41.48733482929439,3,0,0.8914419707548807,0.02519502459873131,0.9900259714882425,1,18.408868015824936,163.56890382073215
8,0,44.32342031217502,2,0,0.7961689673082774,0.08396213133287804,0.6968595848265188,0,53.59086120449123,82.24600368741798
16,1,18.109887176199656,3,1,0.7280560370793728,0.07923255033174281,0.6137108643617646,1,18.175436295527277,147.58541232772384
13,0,27.447480578977466,1,0,0.8281337339258001,0.06370506910955955,0.5856622722271875,0,21.604357487783545,81.7952957567285
1,1,30.327244915407075,3,1,0.7386263312104167,0.040348183165205755,0.8338008567916175,2,31.564884882538475,77.77873717619879
17,1,27.330852879856792,2,2,0.9842870975562001,0.03362577438398897,0.8047226486636394,0,87.35749347227409,101.77226740888827
7,0,47.92922591330873,4,2,0.8425512598067885,0.02097002908723231,0.8217760614937087,3,93.21512790996748,113.11558559085395
13,1,32.23955278089735,3,0,0.7951777523070602,0.05587813602107843,0.5440030137557261,1,84.36319563988621,105.3881703777444
4,1,21.94628172949656,1,1,0.92989122133567,0.0626734787958862,0.9467672917492185,0,40.06694956760625,51.26167819457102
4,2,35.96442339560671,1,0,0.8493845777746791,0.04234050914642085,0.6946331984045242,1,34.52017969979485,42.86178610415343
6,1,32.709745388461926,2,1,0.7930102072037349,0.052782316091278175,0.656684703215179,0,59.424012171121525,67.7347907981215
19,1,33.041929195534216,4,1,0.9435903227172405,0.04271630116323401,0.7311807236238697,2,74.9667844479801,180.07527768417728
12,1,48.078761587991906,2,1,0.9601456453003365,0.06769054515886312,0.6950330328738141,1,99.40355093441573,96.17673180396133
7,2,33.507851757548096,3,2,0.9019024498866031,0.0911133287016907,0.9317885015695729,1,21.84136406910336,129.5153659795977
10,0,26.963384761260038,1,1,0.7140893267223002,0.02475282358422504,0.964630487598946,0,14.4362799121424,90.10844317981899
19,2,10.447235736898989,2,2,0.8698968640499596,0.044326792891281115,0.6517266082248031,1,72.49203000957439,116.03818459599725
7,2,28.34600981856488,4,1,0.9289884735991845,0.02267817435557752,0.9319679037299774,1,84.9003205153515,78.4610584615265
3,0,43.05969917327189,4,2,0.7409509036250747,0.06624493933670489,0.8907615647665336,0,86.17139018797809,52.77613126136912
13,2,29.088308804438128,1,2,0.768601225415381,0.07559834585397363,0.9654038361723809,1,71.06171941694447,106.59701297224892
13,0,7.599501014804968,3,2,0.9647485315204409,0.09387214593377104,0.622875156092944,0,95.86142237072684,76.59246938801489
18,2,25.016376078075535,0,0,0.7060365165559221,0.03509847336348684,0.7884795750604896,4,55.99042871901282,152.38631767428157
8,0,39.92688538912792,2,1,0.9258181413477928,0.09551900852788872,0.6372722923702223,1,92.24333185025912,84.15970683973224
9,1,35.45817174562015,5,0,0.8421319877543268,0.015693640463860733,0.912047245242187,1,97.10309232923707,78.65943575014538
7,2,21.601191034892643,1,1,0.8340316476518821,0.06427124770281294,0.5026620952855321,6,86.2441711302797,117.0277130458485
1,2,24.34715223600918,2,1,0.7021289597484661,0.015141944740899698,0.782409581443198,0,37.87827069327585,52.738746306839175
3,2,25.892913408975833,2,0,0.9458194692899479,0.09043967689857504,0.669601715635959,1,27.659408605326576,65.909702405884
13,2,23.3728622813707,0,2,0.8079474701909699,0.057682815136304876,0.6613418535389102,1,59.33080584836366,91.70157322579087
17,1,9.703261322604178,3,1,0.8622296893901629,0.07024135156865165,0.8224531619324584,3,50.77132753421696,155.0901466951094
1,2,37.635911006198555,1,2,0.9031902059006978,0.08484165333194073,0.925742224656997,1,88.99825079734596,33.703259488865804
6,1,42.570599566890934,4,0,0.9107888729313747,0.02352795602355719,0.8045976956966632,0,19.002850396043833,106.71694187606616
6,1,14.815510560352598,5,2,0.9867940176478217,0.013473240574432046,0.9265864893233613,2,33.19660551803668,107.34855124657453
12,1,42.43852932586314,3,1,0.8594019859709827,0.0890993031321567,0.632298555940515,2,77.66190500668377,119.53722507481514
13,1,28.969767986027843,2,1,0.8199158652923282,0.03834399047130393,0.7597509273824905,1,18.548798047958094,116.74250079928986
13,0,42.251323481678746,0,1,0.9861110879475123,0.021608101713444877,0.725268269533538,0,38.86879726195302,56.75114487711821
15,0,30.37950436290446,3,0,0.8926330705076563,0.05216151133783779,0.5058224497515481,0,44.843985464858484,96.99495656348931
16,2,31.3554459215863,1,1,0.7894451068829667,0.0638475468126417,0.77840607157037,1,66.03344169064209,103.5942057108567
11,0,33.72434646982213,1,0,0.7379392736210713,0.012787354308025911,0.8307621620730874,0,24.23193811474281,80.48257711352801
5,0,22.099336748647218,1,2,0.9527663504395544,0.0347406092431379,0.795957202209535,2,87.45440413147386,40.47857739509488
4,2,41.94674144328022,1,1,0.8086544808382454,0.012951988684920642,0.8681399493917108,0,50.27880119196468,53.65845962978324
3,2,18.786193619252153,2,1,0.8981409164093294,0.04783018502759491,0.7856697642265386,1,92.53195406925008,43.6363945826146
19,2,25.97933255483329,2,1,0.8412449258097694,0.09055900261596199,0.5333751274253784,2,52.108292227053845,166.09497631961577
18,0,35.24264677643169,1,2,0.7596789339385115,0.09843871703442124,0.5582227620423557,0,34.75362330466601,131.6233697046644
15,0,24.908047595145362,0,1,0.8805059825861395,0.06733427981532648,0.7982372887719762,0,22.76459458189074,94.19792037374516
9,2,37.77531240814944,5,0,0.7182049206852047,0.024547392440613262,0.6374895959868201,0,10.337058524015633,106.44716810538425
17,1,43.75866173183957,0,2,0.8240027379613577,0.09152644509993753,0.5398225645173829,0,57.8941736486352,112.86586361284107
14,2,40.12546001053837,0,2,0.8639844818991013,0.05646230408800545,0.7148013717242734,1,19.64410272342311,118.40511411946409
15,1,10.638846863213786,1,2,0.8308140922355737,0.023837438089262628,0.7771612990418277,1,45.25549872680604,104.19508810413664
1,1,31.258469696193572,1,2,0.9246016525752973,0.09295540025064952,0.6643729941748033,0,63.0344585113378,56.63110134575308
3,2,40.28682610696392,3,2,0.9483774863635938,0.07817221456507928,0.8602168511128889,0,34.81173072124302,88.37043987933482
16,2,16.83251153177943,1,0,0.9313729222099534,0.07585347454508365,0.8218853040506223,0,25.770186312950372,79.78783347662434
11,2,37.236105872288746,0,2,0.7116438843435406,0.07382626334149642,0.666409180545836,0,79.72494603484074,67.17775817706206
12,0,36.67460781639312,1,1,0.7582386311337916,0.02803058389867981,0.8774362644542804,1,95.21120550534584,72.41982702688047
10,1,17.879101080617346,4,2,0.8609822527791322,0.028990602253677347,0.8243475212665177,1,19.039637607576942,122.830291878593
16,0,38.342326657401614,2,2,0.9804466121331403,0.07194636985845296,0.818722689358951,1,24.003129194650707,141.69428871640778
8,0,32.726977935299345,0,2,0.950487032515635,0.029775047509935725,0.776713850393534,1,96.40113915274468,42.592909853059204
6,2,36.50381788721268,3,2,0.9527603525055405,0.0494804527122744,0.5056948340442764,0,13.400579963102164,84.96419812372349
12,0,20.336876142348675,1,2,0.7909624581279024,0.08038016430345472,0.8482535917384446,1,97.9869102895425,63.869770974297474
8,2,31.501361163713845,1,0,0.8288343691236107,0.08055572662880568,0.6880208955545782,1,10.41800347764899,102.48868871590923
4,1,12.951214458676763,0,0,0.8412117841947813,0.05079355952732737,0.9713048550793277,1,88.63017900861982,-5.005835184
8,2,7.2300879246694905,3,2,0.7472114750049731,0.08129709444477207,0.9089923855386026,2,37.659266288897456,120.9236817233732
18,0,31.408284265277498,1,0,0.7093204390733369,0.08547596165782512,0.7938472347656561,1,94.47299723595668,88.45505247590663
5,0,41.005976067613105,0,1,0.9840708698381551,0.06892981761558342,0.6260909909096347,2,38.52507597720269,92.30377575703716
9,2,32.5293681426508,2,2,0.772213775699052,0.030558326707757814,0.6018586966388333,2,68.88756893806504,94.31927022172877
4,2,29.365539360558543,3,1,0.7719846711170893,0.03466106023469928,0.6701924188387746,1,17.202931278934297,87.50835810625351
17,0,28.124658799451268,1,1,0.7250137161306278,0.038335703986786186,0.7382839717900093,3,31.80968303083651,155.97415638411158
9,1,20.574346085569346,5,2,0.9785523255831335,0.02051236969605568,0.6480327550194735,1,79.63114118313257,87.7060962195825
1,1,27.781390962046938,3,1,0.8739211344819315,0.034584365833295064,0.7574647476962414,0,57.581726831093775,35.36647742339402
13,2,34.21684468264444,3,1,0.9001110571376061,0.028856730188127892,0.5826852127565929,0,93.51721556083403,86.79904180782599
16,1,25.647777671993715,4,1,0.9734730661789157,0.0509795874827742,0.98885640641275,1,48.58762675072189,149.46784851154743
13,0,37.50586853835777,1,2,0.8036860506702368,0.09175937930850385,0.5539622774824969,0,88.28311292325307,89.48796579694526
14,2,31.959750338646028,2,2,0.8864521933414252,0.01940322850785623,0.9659720698271861,2,50.40598937304138,132.5260793397296
3,0,33.16979417773407,2,1,0.7116398364186662,0.0748241131552656,0.9567890057013475,2,98.13234508317868,56.389683008452465
6,0,38.886627535509604,2,2,0.7560317584693388,0.0718554703971815,0.7626802409097491,1,96.3850943258989,90.75974128303608
18,1,24.732445673450094,2,2,0.9493737415269827,0.01861787787970219,0.8624551359180421,0,39.62230350004723,128.10943730397452
19,2,36.59380586186951,3,1,0.9300305069015007,0.09303151644152201,0.718024148986294,1,89.73313033751229,133.94012929970205
5,2,26.13523282748026,3,2,0.805192807437144,0.06116249819411377,0.815017288771219,1,86.28502367940843,71.41433786018516
15,1,33.3951448381884,2,0,0.8130431883322637,0.04273529690221159,0.6702879687105594,2,28.961235759480655,134.53256596651002
2,0,23.542286493634315,3,2,0.8600663300660738,0.07808847251457761,0.6505795098927227,1,66.18613607049427,57.00842280116505
10,0,20.892961769352677,1,0,0.7000723014055403,0.03316289125614707,0.7891148930847569,1,16.541408403083338,70.09276500465627
18,0,30.918647456484937,3,1,0.7723733008114083,0.07241588533416884,0.7490648370919901,1,85.30396485251154,124.99193294241418
13,0,11.14799947978883,5,2,0.7624695425824644,0.01357400868150225,0.7897681845749905,0,25.709129515314686,136.96294891936392
5,2,27.037325564911182,0,1,0.775144884024929,0.08554672338483447,0.6433302906435114,0,16.373323124718805,63.98705121994099
1,2,13.936229943908195,1,1,0.9417717527600324,0.05033537623191867,0.6834789159084976,2,46.01971859849301,17.926982092816523
1,1,37.792340343136075,2,1,0.783902156963933,0.06730236229221476,0.5419489803144546,2,61.92299247396791,78.5576321241843
18,1,40.501105961089145,0,1,0.7574563966150444,0.029911403782601535,0.5261381861361029,1,86.94252627037939,109.86817517608151
15,2,21.36048778579194,2,1,0.8512790382379094,0.07093663413926032,0.6267285648365082,0,97.68182729695629,74.83019811887718
17,2,34.28312962473496,0,2,0.9596935109118196,0.0795016248303949,0.5371234296652729,4,49.55432613128773,175.82541825714105
11,0,38.99135713687492,2,0,0.7724049111512499,0.052589186819595894,0.5518873543173703,1,15.44022306867432,104.36382004242392
17,0,39.02469222501783,1,2,0.7235608728378395,0.0655954231655615,0.9064642026969685,2,77.42040211232836,132.70657635911778
13,1,32.14450833971641,3,2,0.8069214207548994,0.05106933314401588,0.5194368485083447,1,60.86559306015437,135.49920675016642
1,2,37.34304675561497,2,2,0.9242955473694934,0.0904682232332061,0.8294713969673714,0,50.310221036001685,53.24553136278438
2,1,23.50668688079606,5,2,0.8652071634084384,0.054808226246288734,0.6362788744077003,2,37.834199091297066,86.93866631578898
9,2,30.8312246565668,3,0,0.9450380108723042,0.08576278381259371,0.9357728403540633,2,55.21586750591821,113.16199301238613
3,0,25.32896593209224,1,2,0.9878776442827701,0.08212168524432238,0.7424961422887497,0,40.48116440113279,40.843459917482896
1,1,22.66212026214636,1,1,0.937798743025485,0.046945433921352094,0.6527882296639129,2,78.13106809726243,41.903265615892494
16,1,30.360633914696272,3,2,0.881140923653126,0.030707604267172756,0.7588194678447173,1,58.9504326843377,131.5459131344755
6,2,33.47530376158075,0,2,0.8480024764157141,0.04654739193037939,0.6909790095226345,1,88.91629967387007,40.9835309918693
17,0,41.63508767954987,0,0,0.71202072590448,0.08435956381976982,0.7821505323349152,0,58.91895231844978,108.18785794127076
5,1,32.65155527298887,1,0,0.9952965936442124,0.030486928223745317,0.5572664341631741,2,31.443617200593703,70.25692318827555
5,0,36.41930534961551,1,1,0.8150443367725128,0.05719927112719745,0.9984952514062755,0,86.598269400893,23.46301226482818
6,1,36.53283173249538,2,2,0.74566846417506,0.08254870731646728,0.7127779388483588,3,60.14971404370395,129.99997966013962
3,0,56.875343656969605,4,2,0.900012656618937,0.041812972761554094,0.6741153198536843,2,28.615693432920512,127.88430983304498
5,2,11.89967596727421,2,2,0.7852864867286378,0.06779886733024278,0.8551049241581324,0,66.11570289605999,46.1860321173246
5,1,23.12066133162822,6,1,0.8757334812793143,0.03210684166439331,0.6819497032476662,1,42.19450884481848,103.54065489028358
10,1,44.740560524880806,1,0,0.8760303723533773,0.019835150083134395,0.9166371525143788,2,85.99650510628592,68.86703194227007
10,0,26.47986925146526,2,1,0.8337189462708607,0.08149458025835707,0.7271353621802126,0,50.79697647818885,72.95048942399032
19,0,38.858031376017195,1,2,0.9508355846635128,0.018907176106783614,0.8597792066327175,0,75.37972222966751,104.07534718545607
17,1,32.30009523762836,3,0,0.7794901184666329,0.03442432555716261,0.5537266082209433,0,18.598258687261342,128.31918550409264
14,2,51.05202401208011,3,0,0.8345897774853203,0.08695984797976962,0.9230595927775559,3,45.64219116721116,189.82945824269245
9,0,18.86945572936288,2,1,0.8613076385772914,0.04118223583708005,0.8678589933890549,2,98.49172928251588,67.97692481248501
14,0,42.21800552518813,4,0,0.8990874162301898,0.09757408145627451,0.6058583892309828,1,82.76142605294335,132.32266570054185
1,0,47.49581305272499,2,0,0.9351915551516768,0.09817609012964738,0.5726430048728933,1,24.39467221302358,71.40579884330579
19,1,19.855811228320004,3,2,0.8184421848634768,0.0341448418408201,0.6581461743628122,1,34.998764452952955,161.67344565943776
13,1,37.82870243581346,2,2,0.8938140832289788,0.013688040002490142,0.9880352930159522,2,39.683422797072495,139.16213679589214
13,1,20.345020141709444,2,0,0.7451832859205557,0.07345569557848412,0.6284157872835293,1,68.53290044459011,89.95857044051104
4,1,30.301615725351247,1,0,0.9797944301627436,0.05058878523835094,0.7280636044733166,2,78.129528354069,44.390074793858155
1,2,27.434120698178262,3,1,0.814917641926301,0.019067755956361867,0.5150101128586682,1,77.45739479271188,28.30949215489273
17,2,5.972460651003129,3,1,0.9188564265929315,0.07367705370802385,0.6986137647831163,0,55.888665067576255,111.84998551638857
8,1,34.24234259711899,2,0,0.7061023245646533,0.012805741820072911,0.7856600077165514,6,82.97384840543361,133.2292844640685
2,2,31.43339167606231,0,2,0.761556142871442,0.08831770214430179,0.9765623062539825,1,49.337027448172755,50.7031960364148
8,0,44.790789734057604,1,0,0.8461247632970734,0.022478727620197335,0.7583680224700322,2,21.149250876600572,109.96281849492478
7,0,36.111436546495426,1,0,0.963475740319704,0.021458069087205253,0.9095536630888439,1,60.79976574884319,38.28563441958446
2,0,52.90883924078763,5,2,0.8581765449852031,0.02581050681717261,0.7735638212844502,1,95.7071246140996,73.43563116526202
3,1,31.070423820787138,1,2,0.9789611446881636,0.09642397226428599,0.520392506717759,2,81.36942862532602,70.31752384459803
18,0,28.944699479976926,3,1,0.8451390689748388,0.07238524242284615,0.657504137594887,0,62.083058292301814,125.1037600528647
12,2,28.15643349282904,2,1,0.8471347290207849,0.08212343819172731,0.7877747539155516,0,68.21250943141872,86.72449389128049
1,1,25.604112889682263,3,1,0.7359240365501595,0.04578714871594778,0.9752969829655622,0,93.75058243320154,23.359359402557367
12,2,7.922490836174312,4,1,0.940796873245666,0.04026814547544601,0.9295651798756166,1,48.55085149914645,108.53092169903547
5,0,27.798053729920426,3,2,0.7740896237401187,0.031103560610485297,0.6141778070894238,1,39.825472504837364,66.81142337266851
17,0,9.321452735640076,3,0,0.9698837468116945,0.05325832254811681,0.6100549150095818,0,97.95174085004041,66.12310180347835
16,0,34.52033344585769,2,1,0.9732472660991188,0.05966458601807517,0.6005864835569503,0,87.70988202,104.19920604394687
15,1,17.599397075294156,3,1,0.982993033562245,0.06685973592874798,0.9612494481512516,0,39.07392261567421,104.35139710434126
15,2,21.056673769115804,2,2,0.8560691467309269,0.03314066535988251,0.9263330765508604,3,51.74025376248305,144.7096167427726
5,1,23.305898051674482,2,2,0.9031281354350933,0.09537886728126917,0.8874417161264744,0,47.35703161070192,59.66273947946053
14,1,27.950649621867548,5,0,0.933554764018499,0.025278264838642227,0.6963675571121137,2,23.418611080429052,154.73656006835353
2,0,30.06868254939037,4,0,0.7393043855951397,0.09690878572897711,0.7521903521493833,1,96.20373914319332,45.73504040576035
11,1,40.8447958307307,1,2,0.8802871584992491,0.011337051025675341,0.7321658723975764,0,46.38811880977829,86.8681862956067
19,1,24.22469906492446,2,1,0.7102893703909935,0.053301312263516115,0.6266990537796864,1,88.77961743741172,118.43115213125722
7,0,34.8014613622237,3,1,0.8492698250166177,0.040003105430490654,0.7525140230743834,1,27.042060491259857,106.09095176558006
6,1,57.30867233223567,2,1,0.7464528044860682,0.05042110725372258,0.5152482739263773,1,59.30837295734978,79.9604912776582
2,0,33.7735070276323,2,0,0.7548768777886253,0.061359812108271024,0.5659051867487296,1,12.156524661184283,64.2388048225562
6,0,28.195102110683663,0,1,0.8095142700077804,0.049203024221143817,0.9432947980844733,3,78.77984354580776,64.10561142827065
18,0,22.208483480717028,3,1,0.8297311500149509,0.04733621652714355,0.8758398835157116,1,62.282250842165055,133.06146983763247
2,0,28.056684545796717,2,2,0.8869517273596561,0.07594510738719759,0.7114342045295435,0,66.30306251227773,28.50306497491091
18,1,21.137796563905944,3,1,0.7223285255315547,0.07172886475778183,0.7585751811419386,1,14.654879429918811,169.70713946880957
15,0,32.68661426683772,2,2,0.8511075283712334,0.08499441538322632,0.6849994429799887,1,28.993449718775388,152.9734505123191
19,0,31.03544138639393,3,1,0.7547875390759303,0.0324963083115546,0.8703899335803362,2,16.689778511822215,166.9613707262832
2,1,8.377807790822068,2,0,0.8721925525095225,0.06485756587786573,0.8920935896160398,1,36.00228842234306,34.45678391486149
6,1,29.814419942339324,2,1,0.891221383678355,0.06266753068535685,0.8816425951015796,1,66.4695106913936,62.05968474957065
1,2,40.76146312640013,2,1,0.8670127769658561,0.043276402978541996,0.8613058624172247,3,60.956738588563766,109.66013520934229
15,1,26.0088814779725,3,2,0.9214886531434923,0.05374517877124129,0.6022521693463979,0,65.09348394520512,103.09864220384617
10,1,23.47103227588438,2,2,0.8006827732722703,0.03824039289751559,0.6689849896202393,0,59.43261442401049,89.82307606128323
19,2,16.222992268831476,1,2,0.9295319774899393,0.022765995785528667,0.7349227174918375,0,34.572591610827345,99.86771940582705
17,1,11.420079583755957,1,1,0.8298301245124581,0.029242108959645956,0.6653964957138279,0,32.005674760998275,82.81170789225264
5,1,38.31349267063254,3,1,0.845255349496779,0.019496228176108098,0.8774701000791645,1,22.335371518292312,86.63096250479722
4,1,28.185216704208038,0,0,0.8944306381783214,0.07147626176711118,0.6646767621249774,2,86.41637874131429,25.607144565099695
10,1,37.72021562003423,0,1,0.7055075151997672,0.06946546537982365,0.5691160433926685,1,65.483142268712,74.09148513919715
17,2,45.31323744579469,3,0,0.8961982664260745,0.09555457344218855,0.699520226024152,1,26.785991125365378,158.5529235348475
10,1,39.21247684910345,2,2,0.8855755447216346,0.07567105722825172,0.9899572163911902,1,25.948844183911557,117.5445017423284
17,1,24.57627678561204,2,2,0.7929541350259839,0.01468412548805183,0.612940706466788,3,88.5732041373523,145.9404073733717
5,2,31.448676646575553,0,2,0.7257382854698468,0.08958206565360588,0.8060793294716145,0,76.84577773869874,53.82427073013989
2,0,23.85227134843082,2,0,0.7272806349739123,0.08764076466511532,0.7164865249198531,2,69.34591719148342,62.61625589965975
6,2,22.917115373983368,1,1,0.9769671240955686,0.04989882886954289,0.5355122838246633,0,46.61776967853698,47.989318578356
2,0,33.428151624026235,2,2,0.9067837963677512,0.06272767454751295,0.7439383029990297,0,33.57780078506658,55.24241697062302
13,2,21.677061168818277,3,1,0.7381307841312221,0.0978470499225267,0.8510821643241562,1,98.15056868015414,97.9115093047926
11,2,7.90848380911299,1,1,0.8070169507926719,0.05790739274633497,0.7566099879139094,1,81.75156175205201,50.41345056043829
11,1,21.118521042726236,5,2,0.877744898170479,0.09147896455384809,0.9360530318732905,3,37.160130082264885,177.17402802972177
16,0,26.931188513126273,1,0,0.9506715115271946,0.01747348820291678,0.6444685083287913,0,86.28083166506453,46.305246529170574
11,1,45.21398497831922,2,1,0.7130982786139025,0.02719466818378146,0.5431245856519824,1,78.30387537532134,82.60200575293487
19,0,25.090625501286347,2,2,0.7709899394410026,0.04966794490971861,0.9682828058290031,1,36.73724948901985,159.4930608583229
15,2,35.119240910292746,1,1,0.9669246970886141,0.06262811275035743,0.6890981747641095,0,48.38975688174757,119.60691871099338
16,2,28.316917660379307,3,1,0.7027496650551449,0.08346050666765202,0.7882027757268166,1,26.735810085192398,160.16131070561408
11,0,42.26405143870384,1,1,0.7604197308381662,0.09894359036288682,0.8960015630650979,1,19.994719994029843,133.62678863722942
16,1,41.57096385463959,1,1,0.9877072527918898,0.04499663468267048,0.6621568319377903,1,75.04858295557271,102.8164329676841
8,1,41.7617510523992,1,1,0.8840205539566514,0.014267407252607644,0.8580822690888056,1,34.076067161847995,70.03235392421749
4,1,12.660164705826475,1,0,0.778501409991252,0.08210543529657924,0.5677094249089141,0,83.80534291716282,12.739910751027725
8,1,32.067240472449946,4,0,0.7200973283187543,0.06439426471745273,0.6456468736027526,2,99.60478403629835,98.18637495844888
4,2,37.58938600121948,0,2,0.7084574021341666,0.02786885729813815,0.5723553180682599,0,16.89578325366838,58.323768674434206
3,2,33.81538562589331,1,0,0.7734235238910782,0.054534561095927823,0.9056152792006789,1,52.57316125753302,47.02533726586646
3,2,36.365963258218294,1,0,0.9644457458766731,0.07680792209803519,0.6113246176133926,1,82.18563033797227,44.5853276663802
18,2,30.583510042854776,1,0,0.8247740962892528,0.07933706083617795,0.8587017777026051,1,81.00558068871102,101.34823181872494
19,2,22.55215793273473,1,1,0.9161000107497979,0.05496565707988859,0.9716491986228263,0,78.39974424978716,89.54837322235198
19,1,13.029026150137483,1,1,0.9754855106139873,0.03746930771159732,0.7638861045344385,0,41.40954417717198,88.73262393023494
5,1,23.544305713515246,0,2,0.8224121384808449,0.09763683238346442,0.7700145961303438,0,50.84679301165471,45.50101816746186
18,1,56.781098736383925,3,2,0.7573832113112191,0.06970263498608437,0.730516784048906,2,63.547152160732324,174.4093698310321
10,1,25.14348823909328,0,2,0.8551353792570758,0.04674137674116689,0.6629450716968214,3,97.65465252159315,73.99417086199205
6,2,10.406097739092562,3,1,0.9724251061179563,0.03524169017841872,0.7378275154624585,1,39.47925438446436,63.03015141379417
1,2,37.32649360729083,1,0,0.9413123242413102,0.07579926847032059,0.8014037661333797,0,93.0829498945172,4.458473953539435
5,2,38.55460008682645,6,0,0.7197489530089461,0.0317965101034391,0.9929957860853297,0,34.242122636244474,89.75716353649068
9,0,42.873243901521406,1,1,0.9077718400232746,0.02545389900763194,0.9688822796591121,1,99.0167018926334,57.34869533360686
12,1,34.7097850370678,2,2,0.8715692567376861,0.05768505000658633,0.9310764791465609,1,70.32373181448327,118.63323532879541
14,1,38.456015144669514,1,2,0.9722389529039277,0.03609886533797277,0.9445652678524292,1,51.71603323226959,113.59322537510388
2,2,48.40217134841991,1,2,0.7367444250550891,0.06660146304312536,0.7339245916460215,0,65.20513852572444,65.9891801045784
17,1,22.545265079378847,4,1,0.860210833961397,0.020614480738681017,0.8287221635887324,0,34.52780521361861,142.66074809268116
14,1,20.561492945762826,1,2,0.9638388080535677,0.06894469941105895,0.9475333614681071,1,34.675647176031994,120.98115185395811
